ID_Commercant,Zone_Dakar,Secteur_Activite,Volume_Mensuel_FCFA,Evolution_Ventes_3M_Pct,Nb_Transferts_Recus_Mois,Anciennete_Mois,Defaut_Paiement
SN-7358,Parcelles Assainies,Habillement,342495.0,-14.638645990968087,15,59.0,1
SN-7359,Parcelles Assainies,Électronique,599753.0,15.736288566313046,144,22.0,0
SN-7360,PIKINE,nan,1394097.0,-7.845023915644326,33,115.0,0
SN-7361,Pikine,Services,912178.0,14.773056130336313,176,65.0,1
SN-7362,Yoff,Électronique,106638.0,26.528717232159057,14,108.0,0
SN-7363,Guediawaye,Habillement,940274.0,22.956316111881428,38,47.0,0
SN-7364, Pikine ,Alimentation,217257.0,-8.57396948909371,183,25.0,1
SN-7365,Pikine,Services,223226.0,56.86621241112646,123,109.0,0
SN-7366,Medina,Services,743224.0,-5.67420724943045,151,71.0,0
SN-7367,Marche Sandaga,nan,1002143.0,14.529451003267276,199,32.0,0
SN-7368,Marché Sandaga,Électronique,1345877.0,18.27188095145872,56,105.0,0
SN-7369,Marché Sandaga,Alimentation,282607.0,-41.14638932659827,134,87.0,0
SN-7370,Guediawaye,Restauration,1880819.0,0.9381526615294545,28,60.0,0
SN-7371,Marche Sandaga,nan,218120.0,15.708433440154883,20,70.0,0
SN-7372,PIKINE,Restauration,1224396.0,-6.77544832389847,81,58.0,0
SN-7373,Marche Sandaga,Restauration,1749232.0,,106,65.0,0
SN-7374, Pikine ,Électronique,753617.0,-11.360511506642652,0,20.0,0
SN-7375,Ouakam,Électronique,1852760.0,11.917412237450344,167,35.0,0
SN-7376,Medina,Alimentation,1917780.0,-19.216545607256705,121,8.0,0
SN-7377,Parcelles Assainies,Alimentation,751946.0,-1.609200901834754,103,49.0,0
SN-7378,Ouakam,Services,578692.0,-30.026289938137182,11,48.0,0
SN-7379,Marche Sandaga,Alimentation,110472.0,14.88817653849438,199,33.0,1
SN-7380,PIKINE,Restauration,1831136.0,15.975292909745464,49,6.0,0
SN-7381,Guediawaye,Alimentation,1218128.0,-21.896656013007597,3,103.0,0
SN-7382, Pikine ,Électronique,1528194.0,-10.429765608406537,138,30.0,0
SN-7383,Guediawaye,Alimentation,819278.0,16.710831114819687,134,85.0,0
SN-7384,Pikine,Alimentation,1455343.0,-20.43282131405714,176,106.0,0
SN-7385,Marché Sandaga,Habillement,961930.0,15.163641302987536,92,8.0,1
SN-7386,Yoff,Habillement,1607608.0,,5,19.0,0
SN-7387,Parcelles Assainies,Alimentation,837338.0,-16.001277047539393,191,7.0,1
SN-7388,Pikine,Alimentation,953607.0,-23.823374896689398,85,85.0,0
SN-7389, Pikine ,Restauration,1548427.0,-9.166571339474057,178,23.0,0
SN-7390,Marché Sandaga,Électronique,1890084.0,-9.33853184839442,20,100.0,0
SN-7391,Marché Sandaga,Restauration,544381.0,-6.299487801438701,116,83.0,0
SN-7392,PIKINE,Habillement,1363767.0,18.057693945120647,13,28.0,0
SN-7393,Medina,Habillement,199392.0,-0.8021319075995453,158,84.0,0
SN-7394,Ouakam,Électronique,1415792.0,-14.961055700506424,83,17.0,0
SN-7395,Medina,nan,19948.0,-10.139267187837373,93,58.0,0
SN-7396,PIKINE,Alimentation,294047.0,4.2471987694430835,1,107.0,0
SN-7397,Marché Sandaga,Alimentation,627157.0,8.511240781297104,23,53.0,0
SN-7398,Marche Sandaga,Alimentation,442554.0,30.96409777816337,188,-5.0,0
SN-7399,Marché Sandaga,Électronique,189499.0,35.8474411228501,105,16.0,0
SN-7400, Pikine ,Alimentation,525821.0,,50,52.0,0
SN-7401,Marche Sandaga,Électronique,557532.0,31.702091214425035,71,45.0,0
SN-7402,Medina,Restauration,1277009.0,15.86610707938381,66,78.0,0
SN-7403,Parcelles Assainies,Alimentation,1347884.0,-0.9324536507503205,167,26.0,0
SN-7404,PIKINE,Alimentation,1160884.0,-33.62528363183842,9,70.0,0
SN-7405,Ouakam,Restauration,749768.0,19.06156059024402,195,69.0,0
SN-7406,Yoff,Électronique,1307517.0,37.56399733815201,30,63.0,0
SN-7407, Pikine ,Services,1732601.0,11.643806617524561,103,90.0,0
SN-7408,Ouakam,Services,1727232.0,-8.92086782733659,115,22.0,0
SN-7409,PIKINE,Habillement,1708200.0,23.621859138120765,57,34.0,0
SN-7410,Yoff,Services,288091.0,-65.69490128143573,30,97.0,0
SN-7411,Pikine,Services,85474.0,51.59608170184393,12,77.0,1
SN-7412,Marche Sandaga,Électronique,470005.0,-4.854905252422307,143,-1.0,1
SN-7413,Guediawaye,Électronique,1004498.0,3.201556225079924,111,114.0,0
SN-7414,PIKINE,Habillement,334071.0,12.592018797738525,185,58.0,0
SN-7415,Marché Sandaga,Électronique,398927.0,,129,56.0,1
SN-7416,Marché Sandaga,Habillement,1859438.0,-4.20577521635698,153,63.0,0
SN-7417, Pikine ,Restauration,1892147.0,8.37380656606783,197,60.0,0
SN-7418,Guediawaye,Habillement,1864948.0,-19.138178480908678,125,12.0,0
SN-7419,Pikine,Alimentation,201289.0,-19.1330246814404,119,89.0,0
SN-7420,Medina,Habillement,1199199.0,-12.082620521857823,59,114.0,0
SN-7421,PIKINE,Alimentation,1220546.0,27.13733386847519,8,33.0,0
SN-7422,PIKINE,Restauration,1618552.0,20.184119165143557,84,94.0,0
SN-7423,Parcelles Assainies,Services,1170170.0,25.71645675289738,86,73.0,0
SN-7424,Parcelles Assainies,Électronique,964728.0,-5.43458513367065,97,91.0,0
SN-7425,PIKINE,Électronique,1250941.0,-5.794889164741962,26,58.0,0
SN-7426,PIKINE,Services,659736.0,-11.401982745218247,81,39.0,0
SN-7427, Pikine ,Électronique,1011789.0,-0.6906322071619493,6,64.0,0
SN-7428,Ouakam,Services,677290.0,-31.89728884111704,36,52.0,0
SN-7429,Medina,Restauration,938616.0,,76,16.0,1
SN-7430,Medina,Services,212348.0,-0.046256733983525866,8,116.0,0
SN-7431, Pikine ,Électronique,1106614.0,-29.45649936604677,75,92.0,0
SN-7432,Guediawaye,Alimentation,1756777.0,12.656739427780302,72,93.0,0
SN-7433,PIKINE,Services,1411969.0,25.287646032514036,127,87.0,0
SN-7434,Medina,Alimentation,629451.0,-14.405291977824774,91,106.0,0
SN-7435,Yoff,Électronique,1384502.0,-6.5459478811583525,57,4.0,0
SN-7436,Guediawaye,Habillement,1376763.0,16.971863965801404,183,37.0,0
SN-7437,Parcelles Assainies,Restauration,1675350.0,0.5345701191047391,11,105.0,0
SN-7438,Parcelles Assainies,Services,788229.0,14.019925319718961,79,50.0,0
SN-7439,Medina,Habillement,1662640.0,-14.481987828979552,9,87.0,0
SN-7440,Marche Sandaga,Habillement,251274.0,12.386857785136652,79,105.0,0
SN-7441,Parcelles Assainies,Habillement,184710.0,-19.48800720247239,194,16.0,0
SN-7442,Ouakam,Restauration,669824.0,-9.323744727747949,143,93.0,0
SN-7443,Marche Sandaga,Restauration,798751.0,-2.0133182018213245,145,20.0,0
SN-7444, Pikine ,Alimentation,1331830.0,-33.6075494118481,23,47.0,0
SN-7445,Marche Sandaga,Habillement,5584.0,-8.634451298113587,42,61.0,0
SN-7446,Parcelles Assainies,Habillement,1057935.0,-3.3675526984579287,176,15.0,0
SN-7447,Medina,Services,1431108.0,-17.542813461532983,1,80.0,0
SN-7448,Yoff,Alimentation,720932.0,-2.5377897356516224,98,95.0,0
SN-7449,Medina,Services,1099855.0,5.402584852837592,177,67.0,0
SN-7450,Medina,Services,189637.0,29.218614236772996,142,13.0,1
SN-7451,Marché Sandaga,Alimentation,1056241.0,16.384372154704796,91,7.0,1
SN-7452,Pikine,Restauration,864234.0,-10.099139189202084,184,43.0,0
SN-7453,Ouakam,nan,461844.0,-3.9157184040618627,14,108.0,0
SN-7454,Medina,Services,1065767.0,45.62356934339032,48,-5.0,0
SN-7455,Medina,Alimentation,311079.0,1.897030539168448,15,57.0,0
SN-7456,PIKINE,nan,39593.0,46.4741511579738,79,93.0,0
SN-7457,Ouakam,nan,525786.0,-25.51387883310527,103,52.0,1
SN-7458,Marché Sandaga,Électronique,1789271.0,-4.539505596054418,25,53.0,0
SN-7459,Marche Sandaga,Services,1897865.0,-26.213711313368904,66,89.0,0
SN-7460,Marché Sandaga,Habillement,1971476.0,-21.677062199082915,92,29.0,0
SN-7461,Ouakam,Services,946532.0,-23.884249625177038,94,93.0,0
SN-7462,Ouakam,Électronique,1147808.0,-11.44883790939197,94,85.0,0
SN-7463,Parcelles Assainies,Électronique,806459.0,0.768935529501542,155,89.0,0
SN-7464, Pikine ,Habillement,1398298.0,7.080786541661508,49,-4.0,0
SN-7465,Ouakam,Habillement,18416.0,29.718904800084086,26,61.0,1
SN-7466,Marche Sandaga,Alimentation,622298.0,-2.0450111017964003,122,45.0,0
SN-7467,Marche Sandaga,Électronique,311832.0,-18.10647677718237,64,98.0,0
SN-7468,Marche Sandaga,Habillement,1851981.0,-24.41717782737678,12,16.0,0
SN-7469,Pikine,Services,1311809.0,-2.334244988769113,146,34.0,0
SN-7470,Parcelles Assainies,Électronique,737878.0,13.758188136799474,148,-2.0,1
SN-7471,Guediawaye,Électronique,1034774.0,4.535896898242713,138,60.0,0
SN-7472,PIKINE,Services,1015926.0,13.22018532349222,169,76.0,0
SN-7473,Yoff,Habillement,370643.0,-7.322004046022704,19,30.0,0
SN-7474,Parcelles Assainies,Services,1483303.0,11.737267173327279,37,14.0,0
SN-7475,Parcelles Assainies,Habillement,1367126.0,4.664337146971138,113,35.0,0
SN-7476,Parcelles Assainies,Habillement,154542.0,,56,93.0,0
SN-7477,Medina,Alimentation,1138170.0,,151,117.0,0
SN-7478,Medina,Restauration,1776039.0,31.81383217823629,169,98.0,0
SN-7479,Marché Sandaga,Habillement,1109213.0,-14.605875853279084,163,92.0,0
SN-7480,Marché Sandaga,Restauration,571350.0,18.973715464223233,166,87.0,0
SN-7481,Marche Sandaga,Alimentation,230901.0,8.902387649064112,114,90.0,1
SN-7482,Ouakam,Alimentation,1425866.0,12.546660990215454,199,84.0,0
SN-7483, Pikine ,Restauration,892534.0,10.08956495142825,109,85.0,1
SN-7484,PIKINE,Restauration,1735604.0,20.475502808513895,69,98.0,0
SN-7485,Medina,Services,1718012.0,5.895495996783174,117,82.0,0
SN-7486,Ouakam,Habillement,592062.0,-11.126429177675103,41,21.0,1
SN-7487,Pikine,Restauration,850167.0,-19.503915367175328,118,58.0,0
SN-7488,Yoff,Restauration,1451761.0,-10.918760870923883,46,12.0,0
SN-7489,Medina,Électronique,463030.0,26.92845922355358,161,113.0,1
SN-7490, Pikine ,Alimentation,86776.0,22.09851744346968,106,31.0,1
SN-7491,Guediawaye,Alimentation,181527.0,2.8036387691658655,141,57.0,1
SN-7492, Pikine ,Habillement,987965.0,-22.530057312975686,198,78.0,0
SN-7493, Pikine ,Habillement,1540934.0,-5.509481756501562,129,54.0,0
SN-7494,PIKINE,Services,797751.0,,149,75.0,0
SN-7495,Parcelles Assainies,Restauration,1943623.0,13.564034708693931,68,-1.0,0
SN-7496,PIKINE,Restauration,494665.0,11.327916845463552,47,86.0,0
SN-7497,Pikine,Électronique,708373.0,-0.11238884002111363,172,115.0,1
SN-7498,Marché Sandaga,Alimentation,390240.0,7.264644585187389,166,99.0,1
SN-7499,PIKINE,Habillement,818127.0,6.951130923889835,163,106.0,0
SN-7500,Marché Sandaga,Alimentation,1496532.0,-9.95448082014523,48,50.0,0
SN-7501,Marche Sandaga,Restauration,496487.0,-1.2640376567496663,18,90.0,0
SN-7502, Pikine ,Services,604449.0,18.824253316325894,30,89.0,0
SN-7503, Pikine ,Habillement,1279824.0,34.953044318828425,85,3.0,1
SN-7504,Medina,Services,203894.0,-29.1551056372138,145,40.0,0
SN-7505,Ouakam,Habillement,1864563.0,1.4775604253747034,145,114.0,0
SN-7506,Ouakam,Restauration,1220638.0,9.752038637294566,107,91.0,1
SN-7507,Guediawaye,Habillement,1519994.0,23.944380733005136,122,58.0,0
SN-7508,PIKINE,Alimentation,638801.0,11.592393438012243,187,4.0,1
SN-7509,Medina,Électronique,1996402.0,,146,60.0,0
SN-7510,Parcelles Assainies,Alimentation,230872.0,5.72016857181671,73,0.0,1
SN-7511, Pikine ,Électronique,1557842.0,-21.87830800412151,70,66.0,0
SN-7512,Marche Sandaga,Services,1108808.0,-8.77159498517392,21,83.0,0
SN-7513,PIKINE,Électronique,1554279.0,5.040559641004725,181,23.0,0
SN-7514,Parcelles Assainies,Électronique,85355.0,,59,86.0,0
SN-7515,Marche Sandaga,Électronique,978901.0,13.59914565290834,3,7.0,1
SN-7516, Pikine ,Services,1879769.0,-12.522571217434441,125,63.0,0
SN-7517,Ouakam,Services,13331.0,20.168662339182752,64,118.0,1
SN-7518,PIKINE,Électronique,1880269.0,-6.617854782337592,167,35.0,1
SN-7519,Parcelles Assainies,Restauration,1449545.0,2.3894363212900145,85,5.0,0
SN-7520,Guediawaye,Alimentation,383495.0,,1,23.0,0
SN-7521,PIKINE,Habillement,1292177.0,-9.614748368359239,181,13.0,0
SN-7522,Medina,Services,1830730.0,-0.14052035685554587,48,16.0,0
SN-7523,Marche Sandaga,Restauration,1175438.0,4.152817905211899,12,23.0,0
SN-7524,Parcelles Assainies,Alimentation,581185.0,-0.02676203156828379,143,30.0,0
SN-7525,Parcelles Assainies,Alimentation,153325.0,12.448618620179055,99,104.0,1
SN-7526,Guediawaye,Alimentation,1517568.0,24.91079592302196,102,67.0,0
SN-7527, Pikine ,Services,1013602.0,22.2282623252137,129,64.0,0
SN-7528,Marché Sandaga,Électronique,1826594.0,17.158464723757675,73,37.0,0
SN-7529,Pikine,Alimentation,147866.0,3.345874841623204,32,72.0,1
SN-7530, Pikine ,Alimentation,799911.0,4.754387539757316,0,15.0,0
SN-7531,Marché Sandaga,Restauration,457273.0,36.14560591899813,160,68.0,0
SN-7532,Pikine,Services,1131682.0,8.897812335988643,65,13.0,0
SN-7533, Pikine ,Services,1170183.0,3.082131820617111,35,86.0,0
SN-7534,Guediawaye,Services,303938.0,-3.1214617819299404,117,1.0,1
SN-7535,PIKINE,nan,754747.0,-27.62576295075894,118,53.0,0
SN-7536,Pikine,Électronique,941634.0,-42.56984387628851,67,6.0,0
SN-7537,Pikine,nan,941419.0,12.522780806431332,41,10.0,1
SN-7538,Medina,Restauration,987528.0,-6.056134657920382,1,16.0,0
SN-7539,PIKINE,Alimentation,1239300.0,25.479888698423565,125,23.0,0
SN-7540,Pikine,Habillement,1696760.0,10.329624286264034,170,-3.0,1
SN-7541,Pikine,Électronique,1262370.0,-38.350229816008515,32,76.0,0
SN-7542,Marche Sandaga,Alimentation,557709.0,-13.678941020045585,149,115.0,0
SN-7543,PIKINE,Habillement,1492890.0,-0.041152434742976536,86,18.0,0
SN-7544,Marché Sandaga,Électronique,368136.0,-1.3678080093284577,26,13.0,1
SN-7545, Pikine ,Électronique,1790063.0,15.911253678942611,105,2.0,0
SN-7546,Marché Sandaga,Services,1145991.0,-12.521909844252864,67,45.0,0
SN-7547,Guediawaye,Restauration,274219.0,-1.4873517695314842,11,102.0,0
SN-7548,Ouakam,Électronique,1085721.0,-9.500729030316581,59,4.0,0
SN-7549,Marche Sandaga,nan,297763.0,,199,70.0,0
SN-7550,Medina,Services,512888.0,0.4187178544106357,153,44.0,0
SN-7551,Yoff,Habillement,478666.0,22.58566751638858,192,45.0,0
SN-7552,Guediawaye,Services,1114674.0,33.495042935582944,91,109.0,0
SN-7553,Medina,Électronique,1152917.0,-10.316664374382128,162,37.0,0
SN-7554,Parcelles Assainies,Alimentation,516059.0,7.298069111496752,190,50.0,0
SN-7555,PIKINE,Services,1390111.0,22.508069862690032,135,54.0,0
SN-7556,Marché Sandaga,Services,876817.0,5.016429066487106,143,49.0,0
SN-7557, Pikine ,Alimentation,1857927.0,31.582197687349808,5,41.0,0
SN-7558,Pikine,Électronique,453058.0,26.952986895592133,86,17.0,0
SN-7559, Pikine ,Électronique,1604215.0,56.39278115582863,182,20.0,0
SN-7560,Yoff,Restauration,1380772.0,1.9671230442636078,141,116.0,0
SN-7561, Pikine ,Habillement,879017.0,0.3919078002659079,76,10.0,1
SN-7562,Pikine,Habillement,443018.0,10.186818031363348,52,40.0,0
SN-7563,Parcelles Assainies,Électronique,204503.0,-0.2575094986005958,84,57.0,1
SN-7564,Ouakam,Alimentation,860125.0,6.2174994028175075,42,23.0,0
SN-7565,Medina,Services,77468.0,-41.00717680622604,119,22.0,0
SN-7566,Guediawaye,Alimentation,856330.0,21.69082176253973,39,58.0,0
SN-7567,Parcelles Assainies,Habillement,1553533.0,-9.493001364923717,98,96.0,0
SN-7568,Medina,Habillement,1062431.0,6.31411102856935,41,109.0,0
SN-7569,Ouakam,Alimentation,1465849.0,18.471967439142656,133,91.0,0
SN-7570,Parcelles Assainies,Restauration,1652792.0,-5.0810893968515245,149,70.0,0
SN-7571,Marche Sandaga,Habillement,366409.0,42.4677226386561,170,85.0,1
SN-7572,Pikine,Restauration,408171.0,5.902283369587264,20,2.0,1
SN-7573,Guediawaye,Électronique,1856505.0,6.088518934115083,146,54.0,0
SN-7574,Marche Sandaga,Alimentation,923433.0,24.220173207720737,134,109.0,0
SN-7575,Guediawaye,Alimentation,366246.0,-8.298503443126135,22,75.0,0
SN-7576,Yoff,Services,1618194.0,17.81697564266345,64,28.0,0
SN-7577,Marche Sandaga,Habillement,1559764.0,10.241721182476853,166,28.0,0
SN-7578,Marche Sandaga,Services,1028694.0,-38.951855198658464,1,50.0,0
SN-7579,Ouakam,Électronique,339362.0,-26.21162687163199,10,63.0,0
SN-7580,Marché Sandaga,Alimentation,577762.0,-15.793047612904045,27,18.0,0
SN-7581,Medina,Habillement,1666080.0,-19.82154648649138,141,72.0,0
SN-7582, Pikine ,Alimentation,174856.0,-26.607733313593535,85,72.0,1
SN-7583,Medina,Habillement,1046410.0,12.073571816471254,37,114.0,0
SN-7584,Guediawaye,Habillement,894616.0,,94,22.0,0
SN-7585,Marché Sandaga,nan,622978.0,-1.453979498695452,76,10.0,0
SN-7586,Pikine,Électronique,245053.0,-4.684211435248537,118,67.0,0
SN-7587,PIKINE,Habillement,465554.0,-15.216673575387091,185,39.0,1
SN-7588,Marche Sandaga,Alimentation,1680947.0,14.84767102068367,74,20.0,0
SN-7589, Pikine ,Habillement,1647271.0,4.593322353486803,171,2.0,0
SN-7590,Marché Sandaga,Alimentation,997320.0,19.92759400751129,25,36.0,0
SN-7591, Pikine ,Services,514842.0,0.493121571813644,33,37.0,0
SN-7592,Medina,Alimentation,1719024.0,24.254255315500693,67,26.0,0
SN-7593,PIKINE,Services,1026814.0,19.348028010466216,192,40.0,0
SN-7594,Guediawaye,Restauration,1212776.0,-13.125152109928537,127,47.0,0
SN-7595,Guediawaye,Restauration,1618057.0,2.7317972359095464,52,98.0,0
SN-7596,Parcelles Assainies,Habillement,939940.0,7.426768607153785,61,81.0,0
SN-7597,Marche Sandaga,Habillement,1957331.0,11.231223067695328,43,97.0,0
SN-7598,Yoff,Alimentation,1357475.0,-0.6522865252322472,177,76.0,0
SN-7599,Marché Sandaga,Alimentation,852982.0,20.746698341542725,192,68.0,1
SN-7600,Guediawaye,Restauration,529422.0,42.31801038065317,10,15.0,1
SN-7601,Ouakam,Habillement,1277474.0,-11.764968176569006,110,4.0,0
SN-7602,Yoff,nan,1783027.0,32.546305482159795,109,14.0,0
SN-7603,Yoff,Services,771007.0,29.79169382329753,108,5.0,0
SN-7604,Pikine,Restauration,750900.0,1.864678347634975,197,32.0,0
SN-7605,Ouakam,Services,888714.0,-30.28394058762879,31,84.0,0
SN-7606,PIKINE,Habillement,1160140.0,,140,53.0,0
SN-7607,Marche Sandaga,Restauration,1453303.0,-5.743591899583081,27,104.0,0
SN-7608,Marché Sandaga,Alimentation,253160.0,-11.713767260534869,10,95.0,1
SN-7609,Yoff,Services,1667372.0,16.035789201879034,59,50.0,0
SN-7610,Parcelles Assainies,Alimentation,1851077.0,7.156267961458549,70,47.0,0
SN-7611,Pikine,Alimentation,714980.0,-2.318230300434773,157,84.0,0
SN-7612,Guediawaye,Alimentation,1557765.0,1.1501828729956585,60,111.0,0
SN-7613,Marche Sandaga,Services,1570780.0,41.57003201701996,175,34.0,0
SN-7614,Medina,Électronique,1647942.0,3.870442706016598,25,79.0,0
SN-7615,Ouakam,Alimentation,1406386.0,,61,53.0,0
SN-7616,Yoff,Électronique,60833.0,34.84833951829262,118,15.0,1
SN-7617, Pikine ,Restauration,1049382.0,-8.193932668658956,151,70.0,0
SN-7618,Guediawaye,Services,1948499.0,-24.24437901745568,142,14.0,1
SN-7619,Marche Sandaga,Restauration,673107.0,15.197898680166723,7,20.0,0
SN-7620,Pikine,Habillement,1388340.0,-14.584461329185341,56,100.0,0
SN-7621,Marche Sandaga,Services,958223.0,-22.336716601230457,4,116.0,1
SN-7622,Pikine,Services,1572238.0,-26.741463764359548,38,54.0,0
SN-7623,Medina,Restauration,1428515.0,,32,41.0,0
SN-7624,Ouakam,Alimentation,1871022.0,-21.56690671680383,103,23.0,0
SN-7625,Pikine,Électronique,434386.0,-12.762028993341499,125,57.0,0
SN-7626,Marché Sandaga,Alimentation,1017010.0,18.336865251052387,172,103.0,0
SN-7627,PIKINE,Alimentation,1060399.0,18.425445359701758,198,102.0,0
SN-7628,Parcelles Assainies,Alimentation,1066999.0,13.467404890659774,131,86.0,0
SN-7629,Guediawaye,Restauration,1801840.0,,25,20.0,1
SN-7630,Ouakam,Habillement,1717628.0,4.547448242765651,176,109.0,0
SN-7631,PIKINE,Électronique,30631.0,19.022527709798222,198,104.0,0
SN-7632,Medina,Restauration,237728.0,,99,74.0,0
SN-7633,Medina,Restauration,536503.0,24.05786057459442,133,1.0,1
SN-7634, Pikine ,Services,1987998.0,29.235978671853008,45,107.0,0
SN-7635,PIKINE,Électronique,495753.0,-5.5648075261959455,159,15.0,0
SN-7636, Pikine ,Restauration,90111.0,-24.756588720671857,187,88.0,0
SN-7637,Marché Sandaga,Services,1720606.0,-27.2241036390464,185,16.0,0
SN-7638,Marché Sandaga,Services,1941596.0,-2.113820672313955,104,22.0,0
SN-7639,Ouakam,nan,1582018.0,-24.271517809332668,178,93.0,0
SN-7640,Pikine,Habillement,1206034.0,4.623754138974668,16,80.0,0
SN-7641,Medina,Alimentation,939980.0,-5.363310085778582,164,10.0,0
SN-7642,Ouakam,Habillement,25427.0,-29.628001408975,188,20.0,0
SN-7643,PIKINE,Habillement,995532.0,34.66177479258918,34,86.0,0
SN-7644,Parcelles Assainies,Restauration,1817035.0,-37.92822380823849,175,54.0,0
SN-7645,Marché Sandaga,Alimentation,686523.0,32.94995675373893,111,24.0,0
SN-7646,Yoff,Habillement,771266.0,27.990250304284263,141,18.0,0
SN-7647,Yoff,Alimentation,1539917.0,-0.47807013428996875,105,68.0,0
SN-7648,Marche Sandaga,Alimentation,499774.0,25.548495294179673,144,116.0,0
SN-7649,Guediawaye,Électronique,913582.0,7.331256689968608,157,99.0,0
SN-7650, Pikine ,Électronique,399427.0,13.490024943068619,118,109.0,0
SN-7651,Marché Sandaga,Services,396136.0,-34.27671323505459,19,117.0,0
SN-7652,Yoff,Alimentation,1010831.0,-0.5609125289423891,142,89.0,0
SN-7653, Pikine ,Restauration,1397480.0,-11.253716737833306,12,48.0,0
SN-7654,Parcelles Assainies,Habillement,685985.0,-11.719802592361441,12,53.0,0
SN-7655,PIKINE,Services,305289.0,5.34773469816516,167,34.0,1
SN-7656,Ouakam,Services,1334031.0,,50,100.0,0
SN-7657, Pikine ,Électronique,1765971.0,-12.231963416712553,68,8.0,0
SN-7658,Guediawaye,Restauration,1908910.0,-20.397549881633115,133,37.0,0
SN-7659,Ouakam,Habillement,1400797.0,-5.416225573744956,23,48.0,0
SN-7660,Pikine,Alimentation,137053.0,,18,35.0,1
SN-7661,Yoff,Électronique,235672.0,,92,34.0,1
SN-7662,Marche Sandaga,Électronique,1831962.0,23.211979795157557,127,103.0,0
SN-7663,PIKINE,Habillement,1160881.0,,64,91.0,0
SN-7664,Marché Sandaga,Services,1517539.0,17.250707486423927,14,79.0,0
SN-7665,Marche Sandaga,Alimentation,1272134.0,3.797390631021233,175,91.0,0
SN-7666,Yoff,Habillement,1010672.0,32.502636675135335,92,89.0,0
SN-7667,PIKINE,Alimentation,916768.0,2.5523199834306998,155,60.0,0
SN-7668,Marche Sandaga,Habillement,1257661.0,-47.185381603491265,90,7.0,0
SN-7669,Yoff,Électronique,1660330.0,-20.214176914063273,198,28.0,1
SN-7670,PIKINE,Habillement,1335646.0,-5.772690535308382,28,41.0,0
SN-7671,Medina,Électronique,865239.0,37.75755985072397,122,105.0,0
SN-7672,Medina,nan,204198.0,-15.935829644929747,96,37.0,0
SN-7673,PIKINE,Restauration,1523778.0,42.11618778929875,66,-3.0,0
SN-7674,Guediawaye,Restauration,276844.0,5.250939622701237,177,93.0,1
SN-7675,Marché Sandaga,Habillement,1992295.0,,77,-5.0,0
SN-7676,Medina,Électronique,1230636.0,3.6833914615417584,121,13.0,0
SN-7677, Pikine ,Alimentation,282285.0,-2.4513180588557453,29,59.0,0
SN-7678,Marché Sandaga,Services,1865892.0,-26.721774319887082,67,118.0,0
SN-7679,Guediawaye,Habillement,525433.0,-4.69363352610609,195,106.0,0
SN-7680,Guediawaye,Restauration,244279.0,-8.262124626408854,164,59.0,0
SN-7681,Guediawaye,Électronique,453639.0,-10.954210312941402,31,77.0,0
SN-7682, Pikine ,Alimentation,1334893.0,27.533304485954012,99,106.0,0
SN-7683,PIKINE,Alimentation,614085.0,5.934028999220295,4,40.0,0
SN-7684,Medina,Habillement,55874.0,-5.6248909710157164,101,-1.0,0
SN-7685,PIKINE,Électronique,527201.0,4.86540820224254,16,68.0,1
SN-7686,Marche Sandaga,Habillement,1971282.0,25.208540840791432,44,11.0,0
SN-7687, Pikine ,Restauration,1334661.0,-4.911900889540624,91,22.0,0
SN-7688,Medina,Électronique,233306.0,3.994945551530261,180,43.0,0
SN-7689,Medina,Habillement,951964.0,-5.741246625713962,99,28.0,0
SN-7690,Marché Sandaga,Restauration,800609.0,-25.2381964421999,97,74.0,0
SN-7691,Marché Sandaga,Habillement,1073409.0,-5.6086101108331174,115,104.0,0
SN-7692,Medina,Restauration,1208273.0,-7.464500548673865,30,116.0,0
SN-7693,Guediawaye,Restauration,1153126.0,4.420411820102269,135,3.0,1
SN-7694,Ouakam,nan,1757217.0,16.24279480390335,171,7.0,0
SN-7695,Medina,Habillement,36876.0,-50.236457971092165,71,75.0,0
SN-7696,PIKINE,Services,266683.0,-51.46965915968278,62,13.0,0
SN-7697,Guediawaye,nan,918974.0,21.83791771326685,22,31.0,0
SN-7698, Pikine ,Alimentation,991339.0,43.99377569439557,159,95.0,0
SN-7699, Pikine ,Électronique,705723.0,0.4842078589619114,31,43.0,1
SN-7700, Pikine ,Restauration,754843.0,4.396447494877694,124,64.0,0
SN-7701,Parcelles Assainies,Alimentation,1369394.0,-1.5433313657880179,158,3.0,0
SN-7702, Pikine ,Alimentation,511252.0,-39.31291034434207,183,31.0,0
SN-7703,Ouakam,Électronique,81912.0,-25.25891050321803,138,109.0,0
SN-7704,Parcelles Assainies,Électronique,792684.0,-17.25213756114458,87,26.0,0
SN-7705,PIKINE,Alimentation,1316677.0,23.004714546151632,24,79.0,0
SN-7706, Pikine ,Restauration,1036291.0,47.44363098506969,78,9.0,0
SN-7707,Guediawaye,Restauration,1604829.0,-36.096942555575964,58,49.0,0
SN-7708,Guediawaye,nan,299092.0,-20.25400333476758,87,25.0,0
SN-7709,Ouakam,Restauration,793240.0,-14.291688523082284,174,49.0,1
SN-7710,PIKINE,Restauration,173269.0,9.953363106516434,73,83.0,0
SN-7711,Medina,Habillement,100659.0,-6.321558007018435,132,95.0,0
SN-7712,Parcelles Assainies,Électronique,818803.0,17.627658750811026,128,34.0,0
